"Kingdom","Phylum","Class","Order","Family","Genus","Species"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus psittacus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae",NA,NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus","s_Chlorurus bowersi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Chlorurus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus rivulatus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus rivulatus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus rivulatus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus rivulatus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus rivulatus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus rivulatus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus rivulatus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus rivulatus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus rivulatus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus rivulatus"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus","s_Scarus quoyi"
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
"K_Animalia","P_Chordata","C_Actinopterygii","O_Labriformes","F_Labridae","G_Scarus",NA
